Codigo,Categoria,Subcategoria,Articulo / Descripcion,Medida,Unidad de Venta,Cantidad por Caja/Paq,Precio Estimado (ARS),Precio (USD),Pagina del Catalogo
251018,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,25 mm,25 mm,c/u,6,35300,24.86,38
251019,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,32 mm,32 mm,c/u,6,33600,23.66,38
251020,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,40 mm,40 mm,c/u,6,33000,23.24,38
251021,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,50 mm,50 mm,c/u,6,33500,23.59,38
251022,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,63 mm,63 mm,c/u,6,35200,24.79,38
251023,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"1/2""","1/2""",c/u,6,32800,23.10,38
251024,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"3/4""","3/4""",c/u,6,31700,22.32,38
251025,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"1""","1""",c/u,6,33300,23.45,38
251026,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"1-¼""",,c/u,6,22000,15.49,38
251027,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"1-½""",,c/u,6,24700,17.39,38
251028,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,Termofusora,"2""","2""",c/u,6,32300,22.75,38
253000,DELANTALES DESCARNE,GUANTES DESCARNE,Corto / Puño Descarne - Par - 12,,,,27300,19.23,8
253001,DELANTALES DESCARNE,GUANTES DESCARNE,Corto Con Puño d Lona - Par - 12,,,,28600,20.14,8
253002,DELANTALES DESCARNE,GUANTES DESCARNE,Largo / Puño Descarne - Par - 12,,,,28400,20.00,8
253003,DELANTALES DESCARNE,GUANTES VAQUETA,Lincoln Puño Corto - Par - 12,,,,21800,15.35,8
253004,DELANTALES DESCARNE,GUANTES VAQUETA,½ Vaqueta Puño Largo - Par - 12,,,,24700,17.39,8
253005,DELANTALES DESCARNE,GUANTES VAQUETA,Vaqueta Puño Corto - Par - 12,,,,23400,16.48,8
253006,DELANTALES DESCARNE,GUANTES VAQUETA,Vaqueta Puño Largo - Par - 12,,,,27600,19.44,8
253008,DELANTALES DESCARNE,,Con Goma Plomada,,c/u,10,23700,16.69,8
253009,DELANTALES DESCARNE,,Con Placa de Plomo,,c/u,10,25400,17.89,8
253010,DELANTALES DESCARNE,GUANTES VAQUETA,Protector Dieléctrico - Par - 12,,,,21300,15.00,8
253011,DELANTALES DESCARNE,,Standard,,c/u,10,22800,16.06,8
253012,DELANTALES DESCARNE,,Reforzado,,c/u,10,25500,17.96,8
253014,DELANTALES DESCARNE,GUANTES TEJIDO,Blanco Mote Naranja - Par - 12,,,,23500,16.55,8
253015,DELANTALES DESCARNE,GUANTES TEJIDO,Tejido de Terrycloth - Par - 12,,,,25900,18.24,8
253017,DELANTALES DESCARNE,GUANTES VAQUETA,½ Vaqueta Puño Corto - Par - 12,,,,24700,17.39,8
253018,DELANTALES DESCARNE,GUANTES DESCARNE,Corto Combinado Con Jeans - Par - 12,,,,25700,18.10,8
253019,DELANTALES DESCARNE,GUANTES DESCARNE,Soldador / Largo - Par - 12,,,,25000,17.61,8
253025,DELANTALES DESCARNE,GUANTES DESCARNE,Corto / Puño Jeans - Par - 12,,,,27000,19.01,8
255001,ESCUADRAS PARA SOPORTAR ESTANTES,Base de Polímero,3 x 19,,c/u,12,4100,2.89,27
255002,ESCUADRAS PARA SOPORTAR ESTANTES,Base de Polímero,4 x 19,,c/u,12,5050,3.56,27
255003,ESCUADRAS PARA SOPORTAR ESTANTES,Base de Polímero,6 x 19,,c/u,12,4850,3.42,27
255005,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,Cepillo Barrendero,,c/u,12,4150,2.92,27
255006,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,"Cabo Roscado/1,5 Mts","Cabo Roscado/1,5 Mts",c/u,12,7600,5.35,27
255007,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,Cepillo Barrenderito - Código - Modelo - U/Vta Caja x,,c/u,12,4400,3.10,27
255008,ESCUADRAS PARA SOPORTAR ESTANTES,En Caja Exhibidora de 6 Unidades,"Cabo Roscado/1,5 Mts","Cabo Roscado/1,5 Mts",c/u,12,7900,5.56,27
255009,ESCUADRAS PARA SOPORTAR ESTANTES,En Caja Exhibidora de 6 Unidades,Bronce Rizado,,Caja,,4300,3.03,27
255010,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,4x1,,c/u,10,4950,3.49,27
255011,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,5x1,,c/u,10,5000,3.52,27
255012,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,6x1 - Escobillón Regina Gala,,c/u,10,5100,3.59,27
255013,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,7x1,,c/u,10,3850,2.71,27
255014,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,8x1 - Código - Modelo - U/Vta Caja x,,c/u,10,4700,3.31,27
255015,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,Meteoro/Lava Auto,,c/u,12,4950,3.49,27
255016,ESCUADRAS PARA SOPORTAR ESTANTES,Escobillón Anden,Picolino/Lava Zapatilla,,c/u,12,4800,3.38,27
255017,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,Sofía,,c/u,12,3950,2.78,27
255018,ESCUADRAS PARA SOPORTAR ESTANTES,Con Deposito,Victoria,,c/u,12,4550,3.20,27
255019,ESCUADRAS PARA SOPORTAR ESTANTES,Escobillón Anden,Anden 60 Cm,Anden 60 Cm,c/u,12,4150,2.92,27
255020,ESCUADRAS PARA SOPORTAR ESTANTES,Escobillón Anden,Anden 100 Cm,Anden 100 Cm,c/u,12,4500,3.17,27
255021,ESCUADRAS PARA SOPORTAR ESTANTES,Base de Polímero,Bianca PVC,,c/u,12,3900,2.75,27
255022,ESCUADRAS PARA SOPORTAR ESTANTES,En Caja Exhibidora de 6 Unidades,Bianca Gala - Madera,,c/u,12,5150,3.63,27
255023,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Barrendero de PVC,Francesca - PVC,,c/u,12,4800,3.38,27
255025,ESCUADRAS PARA SOPORTAR ESTANTES,Base de Polímero,Pilar - Madera,,c/u,12,3950,2.78,27
255026,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,Regina - PVC,,c/u,12,5050,3.56,27
255027,ESCUADRAS PARA SOPORTAR ESTANTES,Cepillo Circular,Regina Gala - Madera,,c/u,12,5050,3.56,27
255028,ESCUADRAS PARA SOPORTAR ESTANTES,Con Deposito,Limpia Inodoro,,c/u,12,4550,3.20,27
260001,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.101 Desoxidante x 100 cc.,,c/u,12,8500,5.99,100
260002,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.103 Desoxidante x 1000 cc.,,c/u,6,7700,5.42,100
260003,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.104 Desoxidante x 5000 cc.,,c/u,1,9150,6.44,100
260004,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.302 Desoxidante - Aerosol x 250 cc.,,c/u,12,7000,4.93,100
260005,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.303 Desoxidante - Aerosol x 440 cc.,,c/u,12,7050,4.96,100
260006,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.862 Lubricante Seco Aerosol x 150 cc.,,c/u,12,7100,5.00,100
260007,LINEA AUTOMOTOR,,"PENETRIT Art.928, Shampu para Auto - 500 cc",,c/u,12,13200,9.30,102
260008,LINEA AUTOMOTOR,,"PENETRIT Art.936, Silicona Premiun - Aero 153 cc",,c/u,12,10500,7.39,102
260009,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.325 Lubrican c/PTFE Aerosol x 160 cc.,,c/u,12,8150,5.74,100
260011,ACEITES,Aceite Para Armas,"PENETRIT Art.105, Para Armas x 100 cc",,c/u,12,7850,5.53,100
260012,ACEITES,Aceite Para Armas,"PENETRIT Art.305, Para Armas - Aerosol x 200 cc",,c/u,12,9100,6.41,100
260015,LINEA AUTOMOTOR,,"PENETRIT Art.929, Lava Lustre p/ Auto - 500 cc",,c/u,12,11100,7.82,102
260016,ACEITES,Aceite Para Maquina de Coser,"PENETRIT Art.202, Penetrol Textil x 100 cc",,c/u,12,7450,5.25,100
260017,LINEA AUTOMOTOR,,"PENETRIT Art.930, Lava Parabrisas - 500 cc",,c/u,12,11300,7.96,102
260018,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.100 Desoxidante x 30 cc x 18 Unidades Caja - 1,,,,8700,6.13,100
260019,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.113 Lubricante Multiuso x 100 cc x 12,,Caja,1,8500,5.99,100
260020,LINEA AUTOMOTOR,,"PENETRIT Art.931, Silicona Limón - Aerosol 440 cc",,c/u,12,12800,9.01,102
260021,GRASAS,Grasa Amarilla,"PENETRIT Art.401, Grasa Amarilla x 100 Gramos","PENETRIT Art.401, Grasa Amarilla x 100 Gramos",c/u,12,5650,3.98,101
260022,GRASAS,Grasa de Litio,"PENETRIT Art.402, Grasa de Litio x 100 Gramos","PENETRIT Art.402, Grasa de Litio x 100 Gramos",c/u,12,5600,3.94,101
260023,GRASAS,Grasa Grafitada,"PENETRIT Art.403, Grasa Grafitada x 100 Gramos","PENETRIT Art.403, Grasa Grafitada x 100 Gramos",c/u,12,5250,3.70,101
260024,GRASAS,Grasa Blanca en Aerosol,"PENETRIT Art.801, Grasa Blanca - Aerosol 250 cc",,c/u,12,5450,3.84,101
260025,GRASAS,Grasa de Litio,"PENETRIT Art.405, Grasa de Litio x 1000 Gramos","PENETRIT Art.405, Grasa de Litio x 1000 Gramos",c/u,6,6500,4.58,101
260026,GRASAS,Grasa Grafitada,"PENETRIT Art.406, Grasa Grafitada x 1000 Gramos","PENETRIT Art.406, Grasa Grafitada x 1000 Gramos",c/u,6,6150,4.33,101
260027,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.803, Vaselina - Aerosol 250 cc",,c/u,12,5400,3.80,101
260028,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.802, Grafito Polvo - Aerosol 250 cc",,c/u,12,5400,3.80,101
260029,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.843, Limpia Contacto -Aerosol 100 cc",,c/u,12,5950,4.19,101
260030,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.106 Desoxidante x 500 cc.,,c/u,6,7800,5.49,100
260031,LINEA AUTOMOTOR,,"PENETRIT Art.860, Desengrasante - Aerosol 250 cc",,c/u,12,12100,8.52,102
260032,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.316 10 Funciones - Aerosol x 250 cc,,c/u,12,9100,6.41,100
260033,LINEA AUTOMOTOR,,"PENETRIT Art.932, Silicona Lavanda - Aeros 440 cc",,c/u,12,10900,7.68,102
260034,GRASAS,Grasa Amarilla,"PENETRIT Art.412, Grasa Amarilla x 250 Gramos","PENETRIT Art.412, Grasa Amarilla x 250 Gramos",c/u,12,5650,3.98,101
260035,LINEA AUTOMOTOR,,"PENETRIT Art.933, Silicona Pino - Aerosol 440 cc",,c/u,12,11200,7.89,102
260036,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.110 Lubricante Multiuso x 30 cc x 18,,Caja,1,7100,5.00,100
260037,LINEA AUTOMOTOR,,"PENETRIT Art.934, Silicona Manzana - Aero 440 cc",,c/u,12,10800,7.61,102
260038,LINEA AUTOMOTOR,,"PENETRIT Art.935, Silicona Floral - Aerosol 440 cc",,c/u,12,12700,8.94,102
260040,LINEA AUTOMOTOR,,"PENETRIT Art.925, Revividor Negro - 500 cc",,c/u,12,13200,9.30,102
260041,LINEA AUTOMOTOR,LINEA HOGAR,"PENETRIT Art.961, Destapa Cañerías x 500 cc",,c/u,12,12700,8.94,102
260042,LINEA AUTOMOTOR,LINEA HOGAR,"PENETRIT Art.914, Limpia Resto Material 1000 cc",,c/u,12,10300,7.25,102
260043,LINEA AUTOMOTOR,LINEA HOGAR,"PENETRIT Art.919, Quita Sarro x 500 cc",,c/u,12,13200,9.30,102
260044,GRASAS,Grasa de Litio,"PENETRIT Art.311, Grasa de Litio - Aerosol 250 cc",,c/u,12,5700,4.01,101
260045,GRASAS,Grasa Grafitada,"PENETRIT Art.312, Grasa Grafitada - Aerosol 250 cc",,c/u,12,5250,3.70,101
260046,LINEA AUTOMOTOR,,"PENETRIT Art.921, Polish para Auto - 500 cc",,c/u,12,11100,7.82,102
260047,LINEA AUTOMOTOR,LINEA HOGAR,"PENETRIT Art.920, Quita Sarro x 1000 cc",,c/u,12,11500,8.10,102
260048,LINEA AUTOMOTOR,,"PENETRIT Art.860, Protector Correas - Aero 250 cc",,c/u,12,12000,8.45,102
260050,LINEA AUTOMOTOR,,"PENETRIT Art.924, Silicona Impermeabilizar 250 cc",,c/u,12,12600,8.87,102
260051,ACEITES,"Aceite Lubricante, Desoxidante, Anticorrosivo",PENETRIT Art.304 Desoxidante - Aerosol x 750 cc.,,c/u,12,7400,5.21,100
260052,GRASAS,Grasa Verde Rodamientos,"PENETRIT Art.408, Grasa Rodamientos x 100 Grs","PENETRIT Art.408, Grasa Rodamientos x 100 Grs",c/u,12,6900,4.86,101
260053,GRASAS,Grasa Verde Rodamientos,"PENETRIT Art.407, Grasa Rodamientos x 1000 Grs","PENETRIT Art.407, Grasa Rodamientos x 1000 Grs",c/u,6,5150,3.63,101
260058,LINEA AUTOMOTOR,LINEA HOGAR,"PENETRIT Art.960, Destapa Cañerías x 1000 cc",,c/u,12,11700,8.24,102
260059,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.318 10 Funciones - Aerosol x 440 cc,,c/u,12,7900,5.56,100
260062,GRASAS,Grasa de Litio,"PENETRIT Art.409, Grasa de Litio x 250 Gramos","PENETRIT Art.409, Grasa de Litio x 250 Gramos",c/u,12,6450,4.54,101
260063,GRASAS,Grasa Grafitada,"PENETRIT Art.410, Grasa Grafitada x 250 Gramos","PENETRIT Art.410, Grasa Grafitada x 250 Gramos",c/u,12,5550,3.91,101
260064,GRASAS,Grasa Verde Rodamientos,"PENETRIT Art.411, Grasa Rodamientos x 250 Grs","PENETRIT Art.411, Grasa Rodamientos x 250 Grs",c/u,12,5950,4.19,101
260065,LINEA AUTOMOTOR,,"PENETRIT Art.923, Silicona Impermeabilizar 500 cc",,c/u,12,13100,9.23,102
260066,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.317 Lubricante - Aerosol x 250 cc.,,c/u,12,7150,5.04,100
260068,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.322 Lubricante - Aerosol x 440 cc.,,c/u,12,6850,4.82,100
260069,ACEITES,Aceite Lubricante Multiuso,PENETRIT Art.113 Lubricante Multiuso x 100 cc x 24,,Caja,1,8800,6.20,100
260072,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.852, Mecanismo Precisión 250 cc",,c/u,12,6850,4.82,101
260073,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.853, Desliza Fácil - Aerosol 250 cc",,c/u,12,5350,3.77,101
260074,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.854, Pasacable - Aerosol 250 cc",,c/u,12,6600,4.65,101
260075,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.855, Para Burletes -Aerosol 250 cc",,c/u,12,5750,4.05,101
260079,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.280, Chau Polvo - Aerosol 250 cc",,c/u,12,6250,4.40,101
260082,GRASAS,LINEA ESPECIAL EN AEROSOL,"PENETRIT Art.841, Limpia Contacto -Aerosol 160 cc",,c/u,12,6250,4.40,101
260089,LINEA AUTOMOTOR,,"PENETRIT Art.822, Removedor -Alquitrán 250 cc",,c/u,12,12300,8.66,102
260090,LINEA AUTOMOTOR,LINEA BIKE,"PENETRIT Art.770, Bike Lubrica Cadena Húmeda - 110 cc",,c/u,12,11100,7.82,102
260091,LINEA AUTOMOTOR,LINEA BIKE,"PENETRIT Art.771, Bike Lubricante Cadena Seca - 110 cc",,c/u,12,13100,9.23,102
260092,LINEA AUTOMOTOR,LINEA BIKE,"PENETRIT Art.772, Bike Espuma Limpiadora - 500 cc",,c/u,12,10300,7.25,102
260093,LINEA AUTOMOTOR,LINEA BIKE,"PENETRIT Art.773, Bike Desengrasante - 500 cc",,c/u,12,10400,7.32,102
260094,LINEA AUTOMOTOR,LINEA BIKE,"PENETRIT Art.774, Bike Protector de Cuadro - 500 cc",,c/u,12,13400,9.44,102
261001,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,MAQUINA DE CHAPA PARA SALPICAR,Máquina Para Salpicar de Chapa Reforzada,,c/u,10,21600,15.21,38
261002,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,MAQUINA DE CHAPA PARA SALPICAR,Rodillo de Repuesto de Máquina Salpicar,,c/u,10,19600,13.80,38
261003,HERRAMIENTAS PARA INSTALACION O REPARACION DE PLOMERIA,MAQUINA DE CHAPA PARA SALPICAR,Peine Para Rodillo de Máquina Salpicar,,c/u,10,24700,17.39,38
264001,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Rojo - Caja x 10 Lápiz,,Caja,15,198000,139.44,84
264002,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Amarillo - Caja x 10 Lápiz,,Caja,15,171000,120.42,84
264003,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Blanco - Caja x 10 Lápiz,,Caja,15,155500,109.51,84
264004,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Azul - Caja x 10 Lápiz,,Caja,15,178000,125.35,84
264005,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Negro - Caja x 10 Lápiz,,Caja,15,162000,114.08,84
264006,ASPIRADORAS,Lápiz Al Aceite,Lápiz Al Aceite Verde - Caja x 10 Lápiz,,Caja,15,184000,129.58,84
264007,ASPIRADORAS,Lápiz Carpintero,"Lápiz Carpintero ""Eureka"" - Doc. - 6",,,,197500,139.08,84
265001,CANDADOS,CERRADURAS SIMPLE PALETA - PASADOR RECTANGULAR - PUERTA INTERIOR,101,,c/u,60,9700,6.83,18
265002,CANDADOS,Cerradura Interior Reforzada,104,,c/u,20,8600,6.06,18
265003,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS ESPECIALES,105,,c/u,60,68600,48.31,19
265004,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS A CILINDRO - PASADOR RECTANGULAR - PUERTA EXTERIOR,113,,c/u,30,58600,41.27,19
265005,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,200,,c/u,30,9150,6.44,18
265006,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,,201,,c/u,30,58900,41.48,19
265007,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,,205,,c/u,30,60700,42.75,19
265008,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,206,,c/u,50,11200,7.89,18
265009,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,207,,c/u,40,8600,6.06,18
265010,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,208,,c/u,20,10400,7.32,18
265011,CERROJOS,,209,,c/u,40,16600,11.69,20
265012,CERROJOS,,210,,c/u,40,16900,11.90,20
265013,CERROJOS,,211,,c/u,40,17500,12.32,20
265014,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS ESPECIALES,108,,c/u,40,66000,46.48,19
265015,CERROJOS,,212,,c/u,40,15600,10.99,20
265016,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS A CILINDRO - PASADOR RECTANGULAR - PUERTA EXTERIOR,110,,c/u,30,60700,42.75,19
265017,CERROJOS,CANDADOS DE BRONCE - NACIONAL,50 mm,50 mm,c/u,12,25000,17.61,20
265019,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS ESPECIALES,120,,c/u,30,59100,41.62,19
265020,CERROJOS,,202,,c/u,24,20100,14.15,20
265021,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,,204,,c/u,50,65500,46.13,19
265022,CANDADOS,CERRADURAS SIMPLE PALETA - PASADOR RECTANGULAR - PUERTA INTERIOR,102,,c/u,60,10400,7.32,18
265023,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,CERRADURAS ESPECIALES,214,,c/u,50,70900,49.93,19
265025,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,200,,c/u,30,10900,7.68,18
265026,CANDADOS,CERRADURAS DOBLE PALETA - PASADOR RECTANGULAR - PUERTA EXTERIOR,206,,c/u,50,11500,8.10,18
265027,CERRADURAS DOBLE PALETA - DOBLE PERNO - PUERTAS EXTERIOR,,2001,,c/u,30,70500,49.65,19
265032,CERROJOS,,400,,c/u,40,17200,12.11,20
265033,CERROJOS,Medida de Caja      Medida del Frente,"401 - $ 110,00",,c/u,40,18200,12.82,20
265040,CERROJOS,CANDADOS DE BRONCE - NACIONAL,25 mm,25 mm,c/u,12,26400,18.59,20
265041,CERROJOS,CANDADOS DE BRONCE - NACIONAL,30 mm,30 mm,c/u,12,28200,19.86,20
265042,CERROJOS,CANDADOS DE BRONCE - NACIONAL,30 mm - 45 mm,30 mm,c/u,12,26500,18.66,20
265043,CERROJOS,CANDADOS DE BRONCE - NACIONAL,40 mm,40 mm,c/u,12,26000,18.31,20
265044,CERROJOS,CANDADOS DE BRONCE - NACIONAL,40 mm - 55 mm,40 mm,c/u,12,25100,17.68,20
265045,CERROJOS,CANDADOS DE BRONCE - NACIONAL,50 mm,50 mm,c/u,12,25700,18.10,20
265046,CERROJOS,CANDADOS DE BRONCE - NACIONAL,60 mm,60 mm,c/u,12,25300,17.82,20
265047,CERROJOS,CANDADOS DE BRONCE - NACIONAL,30 mm,30 mm,c/u,12,28200,19.86,20
265048,CERROJOS,CANDADOS DE BRONCE - NACIONAL,60 mm,60 mm,c/u,12,27700,19.51,20
265049,CERROJOS,CANDADOS DE BRONCE - NACIONAL,30 mm,30 mm,c/u,12,24600,17.32,20
269000,CLAVOS DE HERRAR,,E4,,Caja,,170,0.12,110
269001,CLAVOS DE HERRAR,,E5,,Caja,,150,0.11,110
269002,CLAVOS DE HERRAR,,E6,,Caja,,160,0.11,110
269003,CLAVOS DE HERRAR,,E7,,Caja,,170,0.12,110
269004,CLAVOS DE HERRAR,,ASV 1-5/8 Caja,,,,170,0.12,110
269005,CLAVOS DE HERRAR,,ASV 1-3/4 Caja,,,,130,0.09,110
269006,CLAVOS DE HERRAR,,E2,,Caja,,160,0.11,110
269007,CLAVOS DE HERRAR,,E3,,Caja,,140,0.10,110
269009,CLAVOS DE HERRAR,,E3,,Caja,,160,0.11,110
269010,CLAVOS DE HERRAR,,E4,,Caja,,170,0.12,110
269011,CLAVOS DE HERRAR,,E5,,Caja,,130,0.09,110
269012,CLAVOS DE HERRAR,,E6,,Caja,,170,0.12,110
269013,CLAVOS DE HERRAR,,E7,,Caja,,140,0.10,110
269014,CLAVOS DE HERRAR,,RH4,,Caja,,170,0.12,110
269015,CLAVOS DE HERRAR,,RH4½,,Caja,,160,0.11,110
269018,HERRADURAS DE ALUMINIO - DEPORTIVA,,6 - Jgo,,,,17200,12.11,111
269019,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,5 - Jgo,,,,170,0.12,110
269020,HERRADURAS DE ALUMINIO - DEPORTIVA,,6 - Jgo,,,,19900,14.01,111
269021,HERRADURAS DE ALUMINIO - DEPORTIVA,,7 - Jgo,,,,16300,11.48,111
269025,HERRADURAS DE ALUMINIO - DEPORTIVA,,"4 - Jgo $ 100,00",,,,18500,13.03,111
269026,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,1 - Jgo,,,,160,0.11,110
269027,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,2 - Jgo,,,,160,0.11,110
269028,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,3 - Jgo,,,,170,0.12,110
269029,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,4 - Jgo,,,,130,0.09,110
269030,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,1 - Jgo,,,,160,0.11,110
269031,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,2 - Jgo,,,,170,0.12,110
269032,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,3 - Jgo,,,,150,0.11,110
269033,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,4 - Jgo,,,,150,0.11,110
269038,HERRADURAS DE ALUMINIO - DEPORTIVA,,5 - Jgo,,,,16300,11.48,111
269039,HERRADURAS DE ALUMINIO - DEPORTIVA,,6 - Jgo,,,,20600,14.51,111
269040,HERRADURAS DE ALUMINIO - DEPORTIVA,,5 - Jgo,,,,20100,14.15,111
269041,HERRADURAS DE ALUMINIO - DEPORTIVA,,6 - Jgo,,,,18000,12.68,111
269042,HERRADURAS DE ALUMINIO - DEPORTIVA,,7 - Jgo,,,,17000,11.97,111
269043,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,2 - Jgo,,,,150,0.11,110
269044,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,3 - Jgo,,,,130,0.09,110
269045,HERRADURAS DE ALUMINIO - DEPORTIVA,,"5 - Jgo $ 100,00",,,,16600,11.69,111
269046,HERRADURAS DE ALUMINIO - DEPORTIVA,,"6 - Jgo $ 100,00",,,,16500,11.62,111
269047,HERRADURAS DE ALUMINIO - DEPORTIVA,,5 - Jgo,,,,18100,12.75,111
269048,HERRADURAS DE ALUMINIO - DEPORTIVA,,6 - Jgo,,,,15300,10.77,111
269050,HERRADURAS DE ALUMINIO - DEPORTIVA,,3 - Jgo,,,,20300,14.30,111
269051,HERRADURAS DE ALUMINIO - DEPORTIVA,,4 - Jgo,,,,16400,11.55,111
269052,HERRADURAS DE ALUMINIO - DEPORTIVA,,5 - Jgo,,,,16000,11.27,111
269053,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,1 - Jgo,,,,160,0.11,110
269054,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - DEPORTIVA,4 - Jgo,,,,170,0.12,110
269055,CLAVOS DE HERRAR,HERRADURAS DE HIERRO - TRABAJO O PASEO,1 - Jgo,,,,170,0.12,110
